Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
BL9 8DE,Yes,53.565954,-2.271419,382121,407739,SD821077,Unsworth,"Bury, unparished area",1993-01-01,,108,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8DF,Yes,53.566010,-2.273863,381959,407746,SD819077,Unsworth,"Bury, unparished area",1993-01-01,,109,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8DG,No,53.569002,-2.274821,381897,408079,SD818080,Unsworth,"Bury, unparished area",2010-08-01,2016-10-01,108,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8DH,Yes,53.563047,-2.273167,382004,407416,SD820074,Unsworth,"Bury, unparished area",2003-06-01,,103,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8DJ,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2004-05-01,2006-04-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 8DL,Yes,53.561137,-2.293852,380633,407209,SD806072,Pilkington Park,"Bury, unparished area",1980-01-01,,95,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
BL9 8DN,Yes,53.560223,-2.292865,380698,407107,SD806071,Unsworth,"Bury, unparished area",1980-01-01,,97,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8DP,Yes,53.560849,-2.293911,380629,407177,SD806071,Pilkington Park,"Bury, unparished area",1980-01-01,,96,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
BL9 8DQ,Yes,53.567220,-2.275836,381829,407881,SD818078,Unsworth,"Bury, unparished area",2007-04-01,,109,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8DR,Yes,53.559877,-2.294644,380580,407069,SD805070,Pilkington Park,"Bury, unparished area",1980-01-01,,101,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
BL9 8DS,Yes,53.562036,-2.293964,380626,407309,SD806073,Pilkington Park,"Bury, unparished area",1980-01-01,,93,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
BL9 8DT,Yes,53.561712,-2.293977,380625,407273,SD806072,Pilkington Park,"Bury, unparished area",1980-01-01,,94,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
BL9 8DU,Yes,53.562931,-2.291857,380766,407408,SD807074,Pilkington Park,"Bury, unparished area",1980-01-01,,90,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
BL9 8DW,Yes,53.560463,-2.293772,380638,407134,SD806071,Pilkington Park,"Bury, unparished area",1980-01-01,,97,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
BL9 8DX,Yes,53.562927,-2.292428,380728,407408,SD807074,Pilkington Park,"Bury, unparished area",1980-01-01,,90,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
BL9 8DY,Yes,53.562950,-2.287766,381037,407409,SD810074,Unsworth,"Bury, unparished area",1980-01-01,,89,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8DZ,Yes,53.562472,-2.288411,380994,407356,SD809073,Unsworth,"Bury, unparished area",1980-01-01,,92,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8EA,Yes,53.561987,-2.288152,381011,407302,SD810073,Unsworth,"Bury, unparished area",1980-01-01,,94,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8EB,Yes,53.561453,-2.285217,381205,407242,SD812072,Unsworth,"Bury, unparished area",1980-01-01,,100,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8ED,Yes,53.561996,-2.284347,381263,407302,SD812073,Unsworth,"Bury, unparished area",1980-01-01,,100,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8EE,Yes,53.562962,-2.289394,380929,407411,SD809074,Unsworth,"Bury, unparished area",1980-01-01,,87,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8EF,Yes,53.564093,-2.287064,381084,407536,SD810075,Unsworth,"Bury, unparished area",1980-01-01,,83,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8EG,Yes,53.563844,-2.285915,381160,407508,SD811075,Unsworth,"Bury, unparished area",1980-01-01,,88,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005056,Bury 017C,E01005056,Bury 017C
BL9 8EH,Yes,53.560667,-2.280126,381542,407153,SD815071,Unsworth,"Bury, unparished area",2002-06-01,,91,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005058,Bury 017E,E01005058,Bury 017E
BL9 8EJ,Yes,53.562332,-2.283126,381344,407339,SD813073,Unsworth,"Bury, unparished area",1980-01-01,,99,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8EL,Yes,53.561941,-2.283861,381295,407296,SD812072,Unsworth,"Bury, unparished area",1980-01-01,,101,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8EN,Yes,53.562468,-2.282463,381388,407354,SD813073,Unsworth,"Bury, unparished area",1980-01-01,,98,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005056,Bury 017C,E01005056,Bury 017C
BL9 8EP,Yes,53.562472,-2.280742,381502,407354,SD815073,Unsworth,"Bury, unparished area",1980-01-01,,93,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005056,Bury 017C,E01005056,Bury 017C
BL9 8EQ,Yes,53.562206,-2.286824,381099,407326,SD810073,Unsworth,"Bury, unparished area",1980-01-01,,95,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8ER,Yes,53.562076,-2.281147,381475,407310,SD814073,Unsworth,"Bury, unparished area",1980-01-01,,94,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005056,Bury 017C,E01005056,Bury 017C
BL9 8ES,Yes,53.561593,-2.286607,381113,407258,SD811072,Unsworth,"Bury, unparished area",1980-01-01,,96,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8ET,Yes,53.562915,-2.290800,380836,407406,SD808074,Unsworth,"Bury, unparished area",2002-06-01,,88,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8EU,No,53.572322,-2.280367,381531,408450,SD815084,Unsworth,"Bury, unparished area",2015-07-01,2024-02-01,78,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8EW,Yes,53.562741,-2.281197,381472,407384,SD814073,Unsworth,"Bury, unparished area",1980-01-01,,94,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005056,Bury 017C,E01005056,Bury 017C
BL9 8EX,Yes,53.568408,-2.283197,381342,408015,SD813080,Unsworth,"Bury, unparished area",2007-09-01,,99,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8EY,Yes,53.568938,-2.274848,381895,408072,SD818080,Unsworth,"Bury, unparished area",2016-07-01,,96,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8EZ,Yes,53.566638,-2.274380,381925,407816,SD819078,Unsworth,"Bury, unparished area",2017-04-01,,110,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8FA,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2000-12-01,2001-11-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 8FB,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2000-12-01,2001-12-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 8FD,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2000-12-01,2001-12-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 8FE,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",1996-06-01,2000-10-01,84,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004948,Bury 009B,E01004948,Bury 009B
BL9 8FF,No,53.561893,-2.282248,381402,407290,SD814072,Unsworth,"Bury, unparished area",1996-12-01,2000-06-01,98,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01005056,Bury 017C,E01005056,Bury 017C
BL9 8FG,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2008-01-01,2015-08-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 8FH,No,53.561893,-2.282248,381402,407290,SD814072,Unsworth,"Bury, unparished area",1997-12-01,1999-06-01,98,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01005056,Bury 017C,E01005056,Bury 017C
BL9 8FJ,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2001-06-01,2002-03-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 8FL,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2001-06-01,2010-02-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 8FN,No,53.561084,-2.282273,381400,407200,SD813071,Unsworth,"Bury, unparished area",1998-12-01,1999-12-01,97,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8FP,No,53.561893,-2.282248,381402,407290,SD814072,Unsworth,"Bury, unparished area",1999-06-01,2000-06-01,98,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01005056,Bury 017C,E01005056,Bury 017C
BL9 8FQ,No,53.561893,-2.282248,381402,407290,SD814072,Unsworth,"Bury, unparished area",1999-06-01,2000-07-01,98,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01005056,Bury 017C,E01005056,Bury 017C
BL9 8FR,No,53.561893,-2.282248,381402,407290,SD814072,Unsworth,"Bury, unparished area",1999-12-01,2000-09-01,98,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01005056,Bury 017C,E01005056,Bury 017C
BL9 8FS,Yes,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",1999-12-01,,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 8FT,No,53.561084,-2.282273,381400,407200,SD813071,Unsworth,"Bury, unparished area",1999-12-01,2000-10-01,97,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8FU,No,53.562741,-2.281197,381472,407384,SD814073,Unsworth,"Bury, unparished area",2000-08-01,2000-09-01,94,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005056,Bury 017C,E01005056,Bury 017C
BL9 8FW,No,53.561893,-2.282248,381402,407290,SD814072,Unsworth,"Bury, unparished area",2000-06-01,2001-07-01,98,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01005056,Bury 017C,E01005056,Bury 017C
BL9 8FX,No,53.561084,-2.282273,381400,407200,SD813071,Unsworth,"Bury, unparished area",2000-06-01,2000-10-01,97,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8FY,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2000-12-01,2003-09-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 8FZ,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2006-09-01,2007-08-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 8GA,Yes,53.562507,-2.260494,382843,407353,SD828073,Unsworth,"Bury, unparished area",2020-05-01,,94,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004945,Bury 017A,E01004945,Bury 017A
BL9 8GD,Yes,53.571046,-2.268490,382317,408305,SD823083,Unsworth,"Bury, unparished area",2007-04-01,,86,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8GX,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2006-10-01,2007-01-01,84,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01004948,Bury 009B,E01004948,Bury 009B
BL9 8GY,No,53.561893,-2.282248,381402,407290,SD814072,Unsworth,"Bury, unparished area",1998-06-01,1999-12-01,98,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01005056,Bury 017C,E01005056,Bury 017C
BL9 8GZ,No,53.561893,-2.282248,381402,407290,SD814072,Unsworth,"Bury, unparished area",1995-07-01,1997-06-01,98,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005056,Bury 017C,E01005056,Bury 017C
BL9 8HA,Yes,53.561672,-2.291363,380798,407268,SD807072,Unsworth,"Bury, unparished area",1980-01-01,,91,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8HB,Yes,53.560839,-2.290891,380829,407175,SD808071,Unsworth,"Bury, unparished area",1980-01-01,,94,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8HD,Yes,53.559623,-2.292061,380751,407040,SD807070,Unsworth,"Bury, unparished area",1980-01-01,,97,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8HE,Yes,53.561994,-2.289148,380945,407303,SD809073,Unsworth,"Bury, unparished area",1980-01-01,,92,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8HF,Yes,53.561679,-2.289221,380940,407268,SD809072,Unsworth,"Bury, unparished area",1980-01-01,,94,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
BL9 8HG,Yes,53.560715,-2.289909,380894,407161,SD808071,Unsworth,"Bury, unparished area",1980-01-01,,96,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005055,Bury 017B,E01005055,Bury 017B
